Source,Target,Type,Id,Label,timeset,Weight,e_correlation,e_relation
n3438,n4104,Undirected,58958,,,0.569588,0.569588,Pos
n3438,n4240,Undirected,58959,,,0.527874,0.527874,Pos
n3438,n4288,Undirected,58960,,,0.627909,0.627909,Pos
n3438,n4294,Undirected,58961,,,0.493925,0.493925,Pos
n3438,n4304,Undirected,58962,,,0.474442,0.474442,Pos
n3438,n4391,Undirected,58963,,,0.494128,0.494128,Pos
n3438,n4419,Undirected,58964,,,0.5454,0.5454,Pos
n3438,n4446,Undirected,58965,,,0.486968,0.486968,Pos
n3438,n4563,Undirected,58966,,,0.462624,0.462624,Pos
n3438,n4716,Undirected,58967,,,0.484505,0.484505,Pos
n3438,n4776,Undirected,58968,,,0.440651,0.440651,Pos
n3438,n4816,Undirected,58969,,,0.757035,0.757035,Pos
n3438,n4882,Undirected,58970,,,0.479972,0.479972,Pos
n3438,n4923,Undirected,58971,,,0.499833,0.499833,Pos
n3438,n4963,Undirected,58972,,,0.698666,0.698666,Pos
n3439,n4011,Undirected,58973,,,0.494148,0.494148,Pos
n3439,n4040,Undirected,58974,,,0.499404,0.499404,Pos
n3439,n4072,Undirected,58975,,,0.500357,0.500357,Pos
n3439,n4663,Undirected,58976,,,0.49532,0.49532,Pos
n3439,n4827,Undirected,58977,,,0.449866,0.449866,Pos
n3440,n3452,Undirected,58978,,,0.46836,0.46836,Pos
n3440,n3746,Undirected,58979,,,0.45981,0.45981,Pos
n3440,n4079,Undirected,58980,,,0.458864,0.458864,Pos
n3440,n4509,Undirected,58981,,,0.495149,0.495149,Pos
n3441,n4921,Undirected,58982,,,0.442653,0.442653,Pos
n3442,n3627,Undirected,58983,,,0.503553,0.503553,Pos
n3442,n3829,Undirected,58984,,,0.446962,0.446962,Pos
n3443,n3714,Undirected,58985,,,0.458755,0.458755,Pos
n3443,n3986,Undirected,58986,,,0.451,0.451,Pos
n3443,n4222,Undirected,58987,,,0.454791,0.454791,Pos
n3443,n4358,Undirected,58988,,,0.462482,0.462482,Pos
n3443,n4465,Undirected,58989,,,0.466434,0.466434,Pos
n3443,n4614,Undirected,58990,,,0.45143,0.45143,Pos
n3443,n4705,Undirected,58991,,,0.442318,0.442318,Pos
n3443,n4729,Undirected,58992,,,0.555013,0.555013,Pos
n3443,n4779,Undirected,58993,,,0.443765,0.443765,Pos
n3443,n4832,Undirected,58994,,,0.470346,0.470346,Pos
n3444,n4029,Undirected,58995,,,0.456487,0.456487,Pos
n3444,n4140,Undirected,58996,,,0.48315,0.48315,Pos
n3445,n3507,Undirected,58997,,,0.479735,0.479735,Pos
n3445,n3529,Undirected,58998,,,0.447425,0.447425,Pos
n3445,n3560,Undirected,58999,,,0.457808,0.457808,Pos
n3445,n4057,Undirected,59000,,,0.738536,0.738536,Pos
n3445,n4281,Undirected,59001,,,0.686351,0.686351,Pos
n3445,n4401,Undirected,59002,,,0.46999,0.46999,Pos
n3445,n4682,Undirected,59003,,,0.622753,0.622753,Pos
n3445,n4801,Undirected,59004,,,0.455669,0.455669,Pos
n3445,n4938,Undirected,59005,,,0.709277,0.709277,Pos
n3446,n3493,Undirected,59006,,,0.552039,0.552039,Pos
n3446,n3743,Undirected,59007,,,0.477475,0.477475,Pos
n3446,n3776,Undirected,59008,,,0.515658,0.515658,Pos
n3446,n3876,Undirected,59009,,,0.490304,0.490304,Pos
n3446,n3932,Undirected,59010,,,0.550124,0.550124,Pos
n3446,n4027,Undirected,59011,,,0.454658,0.454658,Pos
n3446,n4035,Undirected,59012,,,0.454483,0.454483,Pos
n3446,n4127,Undirected,59013,,,0.588119,0.588119,Pos
n3446,n4137,Undirected,59014,,,0.497633,0.497633,Pos
n3446,n4254,Undirected,59015,,,0.536572,0.536572,Pos
n3446,n4347,Undirected,59016,,,0.475529,0.475529,Pos
n3446,n4399,Undirected,59017,,,0.473446,0.473446,Pos
n3446,n4568,Undirected,59018,,,0.552896,0.552896,Pos
n3446,n4582,Undirected,59019,,,0.516486,0.516486,Pos
n3446,n4702,Undirected,59020,,,0.598164,0.598164,Pos
n3446,n4751,Undirected,59021,,,0.440471,0.440471,Pos
n3446,n4787,Undirected,59022,,,0.505251,0.505251,Pos
n3446,n4941,Undirected,59023,,,0.472749,0.472749,Pos
n3446,n4972,Undirected,59024,,,0.517241,0.517241,Pos
n3447,n4606,Undirected,59025,,,0.458194,0.458194,Pos
n3448,n4542,Undirected,59026,,,0.492088,0.492088,Pos
n3449,n3460,Undirected,59027,,,0.47811,0.47811,Pos
n3449,n3461,Undirected,59028,,,0.463745,0.463745,Pos
n3449,n3490,Undirected,59029,,,0.458908,0.458908,Pos
n3449,n3567,Undirected,59030,,,0.546819,0.546819,Pos
n3449,n3584,Undirected,59031,,,0.536065,0.536065,Pos
n3449,n3631,Undirected,59032,,,0.455331,0.455331,Pos
n3449,n3715,Undirected,59033,,,0.455379,0.455379,Pos
n3449,n3872,Undirected,59034,,,0.474701,0.474701,Pos
n3449,n4251,Undirected,59035,,,0.527399,0.527399,Pos
n3449,n4466,Undirected,59036,,,0.453932,0.453932,Pos
n3449,n4671,Undirected,59037,,,0.478878,0.478878,Pos
n3449,n4772,Undirected,59038,,,0.443511,0.443511,Pos
n3450,n4347,Undirected,59039,,,0.492282,0.492282,Pos
n3450,n4751,Undirected,59040,,,0.459988,0.459988,Pos
n3451,n3541,Undirected,59041,,,0.766171,0.766171,Pos
n3451,n3569,Undirected,59042,,,0.440355,0.440355,Pos
n3451,n3612,Undirected,59043,,,0.511689,0.511689,Pos
n3451,n3632,Undirected,59044,,,0.908371,0.908371,Pos
n3451,n3787,Undirected,59045,,,0.478102,0.478102,Pos
n3451,n3817,Undirected,59046,,,0.473418,0.473418,Pos
n3451,n3849,Undirected,59047,,,0.483043,0.483043,Pos
n3451,n4037,Undirected,59048,,,0.669697,0.669697,Pos
n3451,n4180,Undirected,59049,,,0.478281,0.478281,Pos
n3451,n4408,Undirected,59050,,,0.773573,0.773573,Pos
n3451,n4459,Undirected,59051,,,0.548684,0.548684,Pos
n3451,n4694,Undirected,59052,,,0.516083,0.516083,Pos
n3451,n4731,Undirected,59053,,,0.790913,0.790913,Pos
n3451,n4831,Undirected,59054,,,0.587064,0.587064,Pos
n3451,n4965,Undirected,59055,,,0.5363,0.5363,Pos
n3451,n4980,Undirected,59056,,,0.736964,0.736963,Pos
n3452,n3594,Undirected,59057,,,0.446074,0.446074,Pos
n3452,n4195,Undirected,59058,,,0.443017,0.443017,Pos
n3453,n3526,Undirected,59059,,,0.465272,0.465272,Pos
n3453,n3545,Undirected,59060,,,0.544832,0.544832,Pos
n3453,n3564,Undirected,59061,,,0.472061,0.472061,Pos
n3453,n3647,Undirected,59062,,,0.515537,0.515537,Pos
n3453,n3937,Undirected,59063,,,0.451026,0.451026,Pos
n3453,n4028,Undirected,59064,,,0.546371,0.546371,Pos
n3453,n4083,Undirected,59065,,,0.510349,0.510349,Pos
n3453,n4085,Undirected,59066,,,0.513301,0.513301,Pos
n3453,n4106,Undirected,59067,,,0.447621,0.447621,Pos
n3453,n4237,Undirected,59068,,,0.494086,0.494086,Pos
n3453,n4436,Undirected,59069,,,0.460217,0.460217,Pos
n3453,n4602,Undirected,59070,,,0.513195,0.513195,Pos
n3453,n4909,Undirected,59071,,,0.513293,0.513293,Pos
n3454,n3710,Undirected,59072,,,0.527991,0.527991,Pos
n3454,n4054,Undirected,59073,,,0.550673,0.550673,Pos
n3454,n4068,Undirected,59074,,,0.447813,0.447813,Pos
n3454,n4082,Undirected,59075,,,0.452386,0.452386,Pos
n3454,n4398,Undirected,59076,,,0.640316,0.640317,Pos
n3454,n4487,Undirected,59077,,,0.462376,0.462376,Pos
n3455,n3485,Undirected,59078,,,0.446251,0.446251,Pos
n3455,n3821,Undirected,59079,,,0.441418,0.441418,Pos
n3455,n4426,Undirected,59080,,,0.536837,0.536837,Pos
n3455,n4470,Undirected,59081,,,0.442885,0.442885,Pos
n3455,n4741,Undirected,59082,,,0.469851,0.469851,Pos
n3455,n4880,Undirected,59083,,,0.495508,0.495508,Pos
n3456,n3629,Undirected,59084,,,0.657174,0.657174,Pos
n3456,n3909,Undirected,59085,,,0.629031,0.629031,Pos
n3456,n4288,Undirected,59086,,,0.56015,0.56015,Pos
n3456,n4768,Undirected,59087,,,0.508711,0.508711,Pos
n3456,n4816,Undirected,59088,,,0.552282,0.552282,Pos
n3456,n4963,Undirected,59089,,,0.618652,0.618652,Pos
n3457,n3493,Undirected,59090,,,0.473585,0.473585,Pos
n3457,n3731,Undirected,59091,,,0.77198,0.77198,Pos
n3457,n3831,Undirected,59092,,,0.644131,0.644131,Pos
n3457,n3857,Undirected,59093,,,0.735868,0.735868,Pos
n3457,n4127,Undirected,59094,,,0.448534,0.448534,Pos
n3457,n4137,Undirected,59095,,,0.450353,0.450353,Pos
n3457,n4347,Undirected,59096,,,0.464724,0.464724,Pos
n3457,n4462,Undirected,59097,,,0.442965,0.442965,Pos
n3457,n4582,Undirected,59098,,,0.463388,0.463388,Pos
n3457,n4698,Undirected,59099,,,0.514595,0.514595,Pos
n3457,n4751,Undirected,59100,,,0.852411,0.852411,Pos
n3459,n4202,Undirected,59101,,,0.450736,0.450736,Pos
n3459,n4689,Undirected,59102,,,0.470226,0.470226,Pos
n3460,n3475,Undirected,59103,,,0.463946,0.463946,Pos
n3460,n3525,Undirected,59104,,,0.470393,0.470393,Pos
n3460,n3567,Undirected,59105,,,0.545994,0.545994,Pos
n3460,n3631,Undirected,59106,,,0.448581,0.448581,Pos
n3460,n3811,Undirected,59107,,,0.492443,0.492443,Pos
n3460,n4096,Undirected,59108,,,0.440005,0.440005,Pos
n3460,n4226,Undirected,59109,,,0.508885,0.508885,Pos
n3461,n3485,Undirected,59110,,,0.471572,0.471572,Pos
n3461,n3490,Undirected,59111,,,0.556075,0.556075,Pos
n3461,n3567,Undirected,59112,,,0.572691,0.572691,Pos
n3461,n3584,Undirected,59113,,,0.661137,0.661137,Pos
n3461,n3631,Undirected,59114,,,0.480146,0.480146,Pos
n3461,n3715,Undirected,59115,,,0.569046,0.569046,Pos
n3461,n3782,Undirected,59116,,,0.534059,0.534059,Pos
n3461,n3806,Undirected,59117,,,0.441318,0.441318,Pos
n3461,n3811,Undirected,59118,,,0.459558,0.459558,Pos
n3461,n3872,Undirected,59119,,,0.566384,0.566384,Pos
n3461,n3993,Undirected,59120,,,0.592339,0.592339,Pos
n3461,n4251,Undirected,59121,,,0.503884,0.503884,Pos
n3461,n4269,Undirected,59122,,,0.47652,0.47652,Pos
n3461,n4433,Undirected,59123,,,0.502205,0.502205,Pos
n3461,n4579,Undirected,59124,,,0.558587,0.558587,Pos
n3461,n4805,Undirected,59125,,,0.454977,0.454977,Pos
n3462,n3945,Undirected,59126,,,0.452373,0.452373,Pos
n3462,n4003,Undirected,59127,,,0.46119,0.46119,Pos
n3463,n4374,Undirected,59128,,,0.481148,0.481148,Pos
n3464,n4113,Undirected,59129,,,0.560706,0.560706,Pos
n3465,n4012,Undirected,59130,,,0.456753,0.456753,Pos
n3466,n3471,Undirected,59131,,,0.738913,0.738913,Pos
n3466,n3581,Undirected,59132,,,0.497336,0.497336,Pos
n3466,n3590,Undirected,59133,,,0.553596,0.553596,Pos
n3466,n3592,Undirected,59134,,,0.539774,0.539774,Pos
n3466,n3593,Undirected,59135,,,0.535865,0.535865,Pos
n3466,n3614,Undirected,59136,,,0.49051,0.49051,Pos
n3466,n3620,Undirected,59137,,,0.642426,0.642426,Pos
n3466,n3630,Undirected,59138,,,0.450676,0.450676,Pos
n3466,n3723,Undirected,59139,,,0.650567,0.650567,Pos
n3466,n3752,Undirected,59140,,,0.656775,0.656775,Pos
n3466,n3764,Undirected,59141,,,0.725967,0.725967,Pos
n3466,n3779,Undirected,59142,,,0.509001,0.509001,Pos
n3466,n3798,Undirected,59143,,,0.583992,0.583992,Pos
n3466,n3816,Undirected,59144,,,0.705578,0.705578,Pos
n3466,n3819,Undirected,59145,,,0.729869,0.729869,Pos
n3466,n3845,Undirected,59146,,,0.762063,0.762063,Pos
n3466,n3846,Undirected,59147,,,0.491403,0.491403,Pos
n3466,n3869,Undirected,59148,,,0.446076,0.446076,Pos
n3466,n3898,Undirected,59149,,,0.872393,0.872393,Pos
n3466,n3929,Undirected,59150,,,0.591076,0.591076,Pos
n3466,n3937,Undirected,59151,,,0.555326,0.555326,Pos
n3466,n3940,Undirected,59152,,,0.466453,0.466453,Pos
n3466,n3958,Undirected,59153,,,0.773844,0.773844,Pos
n3466,n4027,Undirected,59154,,,0.71482,0.71482,Pos
n3466,n4035,Undirected,59155,,,0.629897,0.629897,Pos
n3466,n4062,Undirected,59156,,,0.579197,0.579197,Pos
n3466,n4063,Undirected,59157,,,0.783244,0.783244,Pos
n3466,n4076,Undirected,59158,,,0.557155,0.557156,Pos
n3466,n4086,Undirected,59159,,,0.630497,0.630497,Pos
n3466,n4087,Undirected,59160,,,0.624321,0.624321,Pos
n3466,n4094,Undirected,59161,,,0.636326,0.636326,Pos
n3466,n4127,Undirected,59162,,,0.548436,0.548436,Pos
n3466,n4137,Undirected,59163,,,0.722787,0.722787,Pos
n3466,n4187,Undirected,59164,,,0.773972,0.773972,Pos
n3466,n4216,Undirected,59165,,,0.491618,0.491618,Pos
n3466,n4223,Undirected,59166,,,0.539807,0.539807,Pos
n3466,n4227,Undirected,59167,,,0.463084,0.463084,Pos
n3466,n4248,Undirected,59168,,,0.514812,0.514812,Pos
n3466,n4252,Undirected,59169,,,0.823198,0.823198,Pos
n3466,n4254,Undirected,59170,,,0.538303,0.538303,Pos
n3466,n4260,Undirected,59171,,,0.511213,0.511213,Pos
n3466,n4290,Undirected,59172,,,0.594478,0.594478,Pos
n3466,n4353,Undirected,59173,,,0.570104,0.570104,Pos
n3466,n4373,Undirected,59174,,,0.76081,0.76081,Pos
n3466,n4423,Undirected,59175,,,0.449217,0.449217,Pos
n3466,n4444,Undirected,59176,,,0.833491,0.833491,Pos
n3466,n4479,Undirected,59177,,,0.476146,0.476146,Pos
n3466,n4488,Undirected,59178,,,0.848798,0.848798,Pos
n3466,n4531,Undirected,59179,,,0.690756,0.690756,Pos
n3466,n4582,Undirected,59180,,,0.593979,0.593979,Pos
n3466,n4588,Undirected,59181,,,0.48668,0.48668,Pos
n3466,n4590,Undirected,59182,,,0.530843,0.530843,Pos
n3466,n4596,Undirected,59183,,,0.791834,0.791834,Pos
n3466,n4633,Undirected,59184,,,0.63833,0.63833,Pos
n3466,n4643,Undirected,59185,,,0.50596,0.50596,Pos
n3466,n4685,Undirected,59186,,,0.610117,0.610117,Pos
n3466,n4702,Undirected,59187,,,0.618971,0.618971,Pos
n3466,n4740,Undirected,59188,,,0.645303,0.645303,Pos
n3466,n4742,Undirected,59189,,,0.506208,0.506208,Pos
n3466,n4756,Undirected,59190,,,0.570588,0.570588,Pos
n3466,n4792,Undirected,59191,,,0.561802,0.561802,Pos
n3466,n4833,Undirected,59192,,,0.832763,0.832763,Pos
n3466,n4844,Undirected,59193,,,0.767853,0.767853,Pos
n3466,n4862,Undirected,59194,,,0.466713,0.466713,Pos
n3466,n4867,Undirected,59195,,,0.513638,0.513638,Pos
n3466,n4879,Undirected,59196,,,0.601543,0.601543,Pos
n3466,n4886,Undirected,59197,,,0.589973,0.589973,Pos
n3466,n4918,Undirected,59198,,,0.692522,0.692522,Pos
n3466,n4928,Undirected,59199,,,0.674009,0.674009,Pos
n3466,n4941,Undirected,59200,,,0.57477,0.57477,Pos
n3466,n4970,Undirected,59201,,,0.678991,0.678992,Pos
n3466,n4972,Undirected,59202,,,0.458477,0.458477,Pos
n3467,n3985,Undirected,59203,,,0.497373,0.497373,Pos
n3467,n3987,Undirected,59204,,,0.552047,0.552047,Pos
n3467,n4282,Undirected,59205,,,0.580723,0.580723,Pos
n3467,n4637,Undirected,59206,,,0.462482,0.462482,Pos
n3468,n3719,Undirected,59207,,,0.532948,0.532948,Pos
n3468,n3789,Undirected,59208,,,0.543402,0.543402,Pos
n3468,n3973,Undirected,59209,,,0.547608,0.547608,Pos
n3468,n4056,Undirected,59210,,,0.509485,0.509485,Pos
n3468,n4329,Undirected,59211,,,0.675928,0.675928,Pos
n3468,n4748,Undirected,59212,,,0.449953,0.449953,Pos
n3468,n4758,Undirected,59213,,,0.603748,0.603748,Pos
n3468,n4783,Undirected,59214,,,0.515571,0.515571,Pos
n3468,n4930,Undirected,59215,,,0.497986,0.497986,Pos
n3469,n3542,Undirected,59216,,,0.484319,0.484319,Pos
n3470,n4763,Undirected,59217,,,0.461244,0.461244,Pos
n3471,n3510,Undirected,59218,,,0.469062,0.469062,Pos
n3471,n3538,Undirected,59219,,,0.575562,0.575562,Pos
n3471,n3581,Undirected,59220,,,0.449441,0.449441,Pos
n3471,n3590,Undirected,59221,,,0.499611,0.499611,Pos
n3471,n3592,Undirected,59222,,,0.545082,0.545082,Pos
n3471,n3593,Undirected,59223,,,0.443315,0.443315,Pos
n3471,n3620,Undirected,59224,,,0.584516,0.584515,Pos
n3471,n3630,Undirected,59225,,,0.606771,0.606771,Pos
n3471,n3723,Undirected,59226,,,0.673506,0.673506,Pos
n3471,n3726,Undirected,59227,,,0.445541,0.445541,Pos
n3471,n3752,Undirected,59228,,,0.657253,0.657253,Pos
n3471,n3764,Undirected,59229,,,0.659855,0.659855,Pos
n3471,n3779,Undirected,59230,,,0.450722,0.450722,Pos
n3471,n3798,Undirected,59231,,,0.548979,0.548979,Pos
n3471,n3799,Undirected,59232,,,0.611675,0.611675,Pos
n3471,n3816,Undirected,59233,,,0.635685,0.635685,Pos
n3471,n3819,Undirected,59234,,,0.639906,0.639906,Pos
n3471,n3845,Undirected,59235,,,0.924169,0.924169,Pos
n3471,n3846,Undirected,59236,,,0.46258,0.46258,Pos
n3471,n3876,Undirected,59237,,,0.506318,0.506318,Pos
n3471,n3898,Undirected,59238,,,0.813097,0.813097,Pos
n3471,n3929,Undirected,59239,,,0.553209,0.553209,Pos
n3471,n3940,Undirected,59240,,,0.500724,0.500724,Pos
n3471,n3958,Undirected,59241,,,0.705113,0.705113,Pos
n3471,n4011,Undirected,59242,,,0.452528,0.452528,Pos
n3471,n4027,Undirected,59243,,,0.655781,0.655781,Pos
n3471,n4035,Undirected,59244,,,0.775823,0.775823,Pos
n3471,n4062,Undirected,59245,,,0.672756,0.672756,Pos
n3471,n4063,Undirected,59246,,,0.715057,0.715057,Pos
n3471,n4076,Undirected,59247,,,0.471775,0.471775,Pos
n3471,n4086,Undirected,59248,,,0.489455,0.489455,Pos
n3471,n4094,Undirected,59249,,,0.588647,0.588647,Pos
n3471,n4127,Undirected,59250,,,0.507076,0.507076,Pos
n3471,n4137,Undirected,59251,,,0.666901,0.666901,Pos
n3471,n4187,Undirected,59252,,,0.736447,0.736447,Pos
n3471,n4223,Undirected,59253,,,0.482628,0.482628,Pos
n3471,n4248,Undirected,59254,,,0.635144,0.635144,Pos
n3471,n4252,Undirected,59255,,,0.749143,0.749143,Pos
n3471,n4254,Undirected,59256,,,0.58768,0.58768,Pos
n3471,n4260,Undirected,59257,,,0.472046,0.472046,Pos
n3471,n4290,Undirected,59258,,,0.521904,0.521904,Pos
n3471,n4353,Undirected,59259,,,0.486545,0.486545,Pos
n3471,n4373,Undirected,59260,,,0.769783,0.769783,Pos
n3471,n4399,Undirected,59261,,,0.558766,0.558766,Pos
n3471,n4423,Undirected,59262,,,0.446677,0.446677,Pos
n3471,n4444,Undirected,59263,,,0.788893,0.788893,Pos
n3471,n4488,Undirected,59264,,,0.789391,0.789391,Pos
n3471,n4531,Undirected,59265,,,0.611148,0.611148,Pos
n3471,n4582,Undirected,59266,,,0.5579,0.5579,Pos
n3471,n4588,Undirected,59267,,,0.445684,0.445684,Pos
n3471,n4590,Undirected,59268,,,0.481607,0.481607,Pos
n3471,n4596,Undirected,59269,,,0.614278,0.614278,Pos
n3471,n4625,Undirected,59270,,,0.498163,0.498163,Pos
n3471,n4633,Undirected,59271,,,0.602907,0.602907,Pos
n3471,n4643,Undirected,59272,,,0.459319,0.459319,Pos
n3471,n4685,Undirected,59273,,,0.552742,0.552742,Pos
n3471,n4702,Undirected,59274,,,0.6681,0.6681,Pos
n3471,n4740,Undirected,59275,,,0.574116,0.574116,Pos
n3471,n4742,Undirected,59276,,,0.459447,0.459447,Pos
n3471,n4756,Undirected,59277,,,0.521486,0.521486,Pos
n3471,n4792,Undirected,59278,,,0.507622,0.507622,Pos
n3471,n4833,Undirected,59279,,,0.726611,0.726611,Pos
n3471,n4844,Undirected,59280,,,0.69284,0.69284,Pos
n3471,n4867,Undirected,59281,,,0.472345,0.472345,Pos
n3471,n4879,Undirected,59282,,,0.765447,0.765447,Pos
n3471,n4886,Undirected,59283,,,0.532744,0.532744,Pos
n3471,n4918,Undirected,59284,,,0.6523,0.6523,Pos
n3471,n4928,Undirected,59285,,,0.549523,0.549523,Pos
n3471,n4941,Undirected,59286,,,0.529331,0.529331,Pos
n3471,n4970,Undirected,59287,,,0.642597,0.642597,Pos
n3471,n4972,Undirected,59288,,,0.550767,0.550767,Pos
n3472,n3859,Undirected,59289,,,0.46509,0.46509,Pos
n3472,n3864,Undirected,59290,,,0.696624,0.696624,Pos
n3472,n4025,Undirected,59291,,,0.552608,0.552608,Pos
n3472,n4167,Undirected,59292,,,0.538636,0.538636,Pos
n3472,n4559,Undirected,59293,,,0.501498,0.501498,Pos
n3472,n4603,Undirected,59294,,,0.561475,0.561475,Pos
n3473,n4953,Undirected,59295,,,0.61215,0.61215,Pos
n3474,n4627,Undirected,59296,,,0.444477,0.444477,Pos
n3475,n3853,Undirected,59297,,,0.467595,0.467595,Pos
n3475,n4057,Undirected,59298,,,0.457498,0.457498,Pos
n3475,n4281,Undirected,59299,,,0.45257,0.45257,Pos
n3475,n4425,Undirected,59300,,,0.479404,0.479404,Pos
n3475,n4628,Undirected,59301,,,0.552488,0.552488,Pos
n3475,n4682,Undirected,59302,,,0.510159,0.510159,Pos
n3476,n3494,Undirected,59303,,,0.471208,0.471208,Pos
n3476,n3552,Undirected,59304,,,0.547594,0.547594,Pos
n3476,n3726,Undirected,59305,,,0.448822,0.448822,Pos
n3476,n3774,Undirected,59306,,,0.45174,0.45174,Pos
n3476,n3867,Undirected,59307,,,0.590166,0.590166,Pos
n3476,n4040,Undirected,59308,,,0.452922,0.452922,Pos
n3476,n4359,Undirected,59309,,,0.472891,0.472891,Pos
n3476,n4371,Undirected,59310,,,0.589413,0.589413,Pos
n3476,n4599,Undirected,59311,,,0.490989,0.490989,Pos
n3476,n4627,Undirected,59312,,,0.531807,0.531807,Pos
n3476,n4628,Undirected,59313,,,0.446306,0.446306,Pos
n3476,n4662,Undirected,59314,,,0.487488,0.487488,Pos
n3476,n4704,Undirected,59315,,,0.481196,0.481196,Pos
n3476,n4715,Undirected,59316,,,0.520066,0.520067,Pos
n3476,n4840,Undirected,59317,,,0.464214,0.464214,Pos
n3476,n4858,Undirected,59318,,,0.51096,0.51096,Pos
n3476,n4910,Undirected,59319,,,0.451877,0.451877,Pos
n3477,n4251,Undirected,59320,,,0.481241,0.481241,Pos
n3478,n3719,Undirected,59321,,,0.606398,0.606398,Pos
n3478,n3973,Undirected,59322,,,0.616918,0.616918,Pos
n3478,n4329,Undirected,59323,,,0.496633,0.496633,Pos
n3478,n4513,Undirected,59324,,,0.48129,0.48129,Pos
n3478,n4577,Undirected,59325,,,0.502913,0.502913,Pos
n3478,n4709,Undirected,59326,,,0.495182,0.495182,Pos
n3478,n4748,Undirected,59327,,,0.597156,0.597156,Pos
n3478,n4783,Undirected,59328,,,0.584554,0.584554,Pos
n3478,n4857,Undirected,59329,,,0.456012,0.456012,Pos
n3478,n4930,Undirected,59330,,,0.570909,0.570909,Pos
n3479,n3524,Undirected,59331,,,0.444295,0.444295,Pos
n3479,n3833,Undirected,59332,,,0.562828,0.562828,Pos
n3479,n4139,Undirected,59333,,,0.476992,0.476992,Pos
n3479,n4438,Undirected,59334,,,0.440085,0.440085,Pos
n3479,n4613,Undirected,59335,,,0.531196,0.531196,Pos
n3480,n3863,Undirected,59336,,,0.455341,0.455341,Pos
n3480,n4039,Undirected,59337,,,0.48655,0.48655,Pos
n3481,n3909,Undirected,59338,,,0.489398,0.489398,Pos
n3481,n4288,Undirected,59339,,,0.565766,0.565766,Pos
n3481,n4816,Undirected,59340,,,0.464431,0.464431,Pos
n3481,n4963,Undirected,59341,,,0.482415,0.482415,Pos
n3482,n3698,Undirected,59342,,,0.459739,0.459739,Pos
n3483,n3690,Undirected,59343,,,0.45656,0.45656,Pos
n3483,n4008,Undirected,59344,,,0.585285,0.585285,Pos
n3483,n4374,Undirected,59345,,,0.446124,0.446124,Pos
n3483,n4727,Undirected,59346,,,0.442844,0.442844,Pos
n3484,n3601,Undirected,59347,,,0.607677,0.607677,Pos
n3484,n4175,Undirected,59348,,,0.496833,0.496833,Pos
n3484,n4535,Undirected,59349,,,0.466118,0.466118,Pos
n3484,n4712,Undirected,59350,,,0.519692,0.519692,Pos
n3484,n4714,Undirected,59351,,,0.441727,0.441727,Pos
n3485,n3715,Undirected,59352,,,0.520447,0.520447,Pos
n3486,n4501,Undirected,59353,,,0.460029,0.460029,Pos
n3487,n3561,Undirected,59354,,,0.441506,0.441506,Pos
n3487,n3653,Undirected,59355,,,0.645745,0.645745,Pos
n3487,n3717,Undirected,59356,,,0.615331,0.615331,Pos
n3487,n3736,Undirected,59357,,,0.59217,0.59217,Pos
n3487,n3793,Undirected,59358,,,0.560588,0.560588,Pos
n3487,n3889,Undirected,59359,,,0.570668,0.570668,Pos
n3487,n3921,Undirected,59360,,,0.486549,0.486549,Pos
n3487,n3945,Undirected,59361,,,0.649393,0.649393,Pos
n3487,n3975,Undirected,59362,,,0.521416,0.521416,Pos
n3487,n4003,Undirected,59363,,,0.708139,0.708139,Pos
n3487,n4048,Undirected,59364,,,0.509832,0.509832,Pos
n3487,n4183,Undirected,59365,,,0.616804,0.616804,Pos
n3487,n4253,Undirected,59366,,,0.524731,0.524731,Pos
n3487,n4400,Undirected,59367,,,0.514397,0.514397,Pos
n3487,n4552,Undirected,59368,,,0.554509,0.554509,Pos
n3487,n4726,Undirected,59369,,,0.616951,0.616951,Pos
n3487,n4836,Undirected,59370,,,0.635163,0.635163,Pos
n3487,n4874,Undirected,59371,,,0.65898,0.65898,Pos
n3487,n4883,Undirected,59372,,,0.463961,0.463961,Pos
n3487,n4899,Undirected,59373,,,0.467533,0.467533,Pos
n3487,n4916,Undirected,59374,,,0.484663,0.484663,Pos
